course_id,course_number,total_students,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,A_count,B_count,C_count,D_count,F_count,avg_gpa
PHIL 526,526,14,3,7,3,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,3.864
PHIL 553,553,20,3,9,3,3,2,0,0,0,0,0,0,0,0,15,5,0,0,0,3.75
PHIL 563,563,10,2,4,2,2,0,0,0,0,0,0,0,0,0,8,2,0,0,0,3.8
PHIL 571,571,16,0,10,5,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,3.844
PHIL 572,572,11,2,2,5,1,1,0,0,0,0,0,0,0,0,9,2,0,0,0,3.709
PHIL 573,573,12,0,7,3,1,0,0,0,1,0,0,0,0,0,10,1,1,0,0,3.7
PHIL 607,607,131,8,58,41,22,2,0,0,0,0,0,0,0,0,107,24,0,0,0,3.773
PHIL 620,620,19,0,12,4,1,0,1,0,0,0,0,0,0,1,16,2,0,0,1,3.621
PHYS 101,101,2168,645,512,304,174,192,115,76,58,36,9,10,8,29,1461,481,170,27,29,3.502
PHYS 102,102,188,15,37,32,13,16,24,16,13,8,3,3,3,5,84,53,37,9,5,3.019
PHYS 152,152,1223,124,185,129,182,185,112,82,78,50,21,11,11,53,438,479,210,43,53,2.982
PHYS 153,153,1414,226,355,118,112,263,36,51,151,26,5,29,7,35,699,411,228,41,35,3.197
PHYS 155,155,507,110,104,67,65,58,21,25,27,7,2,4,9,8,281,144,59,15,8,3.324
PHYS 156M,156M,65,5,8,11,9,11,6,13,1,1,0,0,0,0,24,26,15,0,0,3.157
PHYS 161,161,650,58,108,76,64,94,61,38,35,26,6,40,5,39,242,219,99,51,39,2.855
PHYS 162,162,579,26,81,49,57,83,57,48,59,24,4,44,0,47,156,197,131,48,47,2.623
PHYS 171,171,233,22,26,27,24,34,21,23,13,13,3,14,1,12,75,79,49,18,12,2.787
PHYS 181,181,126,21,28,15,14,11,8,6,7,6,1,2,1,6,64,33,19,4,6,3.129
PHYS 201,201,6081,440,1104,673,632,1058,463,452,755,231,15,126,7,125,2217,2153,1438,148,125,3.004
PHYS 202,202,5429,215,1575,785,593,1081,329,270,337,112,17,46,6,63,2575,2003,719,69,63,3.262
PHYS 203,203,4577,575,1056,462,444,888,283,211,401,88,23,65,12,69,2093,1615,700,100,69,3.204
PHYS 204,204,1309,111,618,88,65,286,36,17,65,7,3,7,0,6,817,387,89,10,6,3.517
PHYS 205,205,1196,116,624,105,90,199,20,11,19,1,0,5,1,5,845,309,31,6,5,3.652
PHYS 206,206,1134,110,477,75,71,314,21,12,42,1,1,4,0,6,662,406,55,5,6,3.507
PHYS 251,251,914,67,189,124,79,120,86,57,66,45,10,32,5,34,380,285,168,47,34,2.98
PHYS 252,252,735,25,208,80,69,124,45,45,55,41,5,13,6,19,313,238,141,24,19,3.07
PHYS 253,253,561,31,122,80,52,101,35,32,50,19,5,13,4,17,233,188,101,22,17,3.04
PHYS 290,290,1103,90,537,127,67,106,44,24,29,22,3,11,4,39,754,217,75,18,39,3.449
PHYS 301,301,10,1,5,3,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,3.84
PHYS 351,351,383,24,68,46,43,55,46,29,15,25,4,13,1,14,138,144,69,18,14,2.944
PHYS 352,352,337,18,65,54,36,51,39,21,24,19,0,4,0,6,137,126,64,4,6,3.091
PHYS 353,353,326,30,58,37,28,43,26,34,24,16,2,8,2,18,125,97,74,12,18,2.902
PHYS 391,391,257,21,62,34,23,38,17,13,11,10,0,3,3,22,117,78,34,6,22,2.987
PHYS 399,399,21,1,6,4,1,2,2,2,1,1,1,0,0,0,11,5,4,1,0,3.195
PHYS 410,410,91,3,19,16,14,13,9,8,5,0,0,2,0,2,38,36,13,2,2,3.155
PHYS 411,411,137,15,29,21,18,16,11,9,4,2,2,3,0,7,65,45,15,5,7,3.128
PHYS 412,412,283,23,60,28,31,49,24,27,16,14,1,3,1,6,111,104,57,5,6,3.083
PHYS 413,413,244,28,50,30,31,40,28,12,14,7,0,1,0,3,108,99,33,1,3,3.235
PHYS 414,414,170,22,47,26,19,16,11,6,9,6,2,2,1,3,95,46,21,5,3,3.294
PHYS 415,415,133,11,36,26,19,12,11,4,7,5,0,0,0,2,73,42,16,0,2,3.341
PHYS 417,417,50,1,10,6,6,7,5,2,6,4,1,1,0,1,17,18,12,2,1,2.924
PHYS 421M,421M,10,0,2,1,0,2,1,0,0,1,0,0,0,3,3,3,1,0,3,2.21
PHYS 422,422,100,25,21,16,18,10,4,3,0,1,0,0,0,2,62,32,4,0,2,3.52
PHYS 424,424,22,5,0,1,3,3,1,2,2,1,1,2,0,1,6,7,5,3,1,2.677
PHYS 431,431,74,5,24,9,4,15,4,3,4,3,0,0,0,3,38,23,10,0,3,3.22
PHYS 432,432,145,29,43,20,10,14,5,3,7,8,0,1,0,5,92,29,18,1,5,3.352
PHYS 445,445,16,10,2,1,3,0,0,0,0,0,0,0,0,0,13,3,0,0,0,3.85
PHYS 481,481,40,5,9,3,4,8,3,2,4,1,0,0,0,1,17,15,7,0,1,3.168
PHYS 510,510,34,9,13,5,0,7,0,0,0,0,0,0,0,0,27,7,0,0,0,3.75
PHYS 581,581,386,27,98,80,105,59,15,2,0,0,0,0,0,0,205,179,2,0,0,3.535
PHYS 607,607,40,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4.0
PHYS 610,610,528,51,180,78,100,81,31,2,3,0,0,0,0,2,309,212,5,0,2,3.56
PHYS 610L,610L,11,0,2,3,3,3,0,0,0,0,0,0,0,0,5,6,0,0,0,3.455
PHYS 611,611,120,21,48,17,10,15,3,0,2,0,0,0,0,4,86,28,2,0,4,3.575
PHYS 612,612,89,15,38,6,11,14,5,0,0,0,0,0,0,0,59,30,0,0,0,3.663
PHYS 613,613,109,13,42,19,15,13,5,0,2,0,0,0,0,0,74,33,2,0,0,3.636
PHYS 614,614,118,24,43,22,20,7,1,0,1,0,0,0,0,0,89,28,1,0,0,3.738
PHYS 622,622,127,19,40,16,17,24,9,0,2,0,0,0,0,0,75,50,2,0,0,3.556
PHYS 623,623,123,25,40,17,13,17,10,1,0,0,0,0,0,0,82,40,1,0,0,3.627
PHYS 626,626,99,7,57,26,5,3,1,0,0,0,0,0,0,0,90,9,0,0,0,3.842
PHYS 627,627,118,5,66,13,10,22,1,0,0,0,0,1,0,0,84,33,0,1,0,3.685
PHYS 628,628,62,0,15,11,7,26,2,0,0,0,0,1,0,0,26,35,0,1,0,3.358
PHYS 631,631,146,28,34,29,22,26,5,0,0,0,0,0,0,2,91,53,0,0,2,3.558
PHYS 632,632,117,25,29,25,23,13,2,0,0,0,0,0,0,0,79,38,0,0,0,3.665
PHYS 633,633,106,26,34,34,11,1,0,0,0,0,0,0,0,0,94,12,0,0,0,3.822
PHYS 634,634,30,4,10,4,6,4,1,0,1,0,0,0,0,0,18,11,1,0,0,3.577
PHYS 665,665,10,3,2,3,2,0,0,0,0,0,0,0,0,0,8,2,0,0,0,3.77
PHYS 666,666,10,3,2,2,3,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3.73
PHYS 674,674,13,1,3,5,3,0,0,0,1,0,0,0,0,0,9,3,1,0,0,3.569
PHYS 677M,677M,109,2,24,22,18,31,10,2,0,0,0,0,0,0,48,59,2,0,0,3.389
PHYS 678M,678M,97,6,36,18,17,17,2,1,0,0,0,0,0,0,60,36,1,0,0,3.602
PHYS 679M,679M,48,4,9,11,15,8,1,0,0,0,0,0,0,0,24,24,0,0,0,3.519
PHYS 684,684,12,1,0,4,5,1,1,0,0,0,0,0,0,0,5,7,0,0,0,3.417
PORT 101,101,140,37,50,23,9,13,6,0,1,0,0,0,0,1,110,28,1,0,1,3.714
PORT 102,102,94,20,31,15,7,14,4,2,0,0,0,0,0,1,66,25,2,0,1,3.617
PORT 103,103,77,10,32,9,4,7,9,1,3,0,0,0,0,2,51,20,4,0,2,3.482
PORT 111,111,10,1,2,2,1,1,3,0,0,0,0,0,0,0,5,5,0,0,0,3.38
PORT 112,112,10,1,2,0,2,0,4,0,0,0,0,0,0,1,3,6,0,0,1,2.94
PORT 150,150,14,4,3,3,0,1,2,0,1,0,0,0,0,0,10,3,1,0,0,3.536
PORT 201,201,51,2,18,15,5,6,2,1,0,2,0,0,0,0,35,13,3,0,0,3.551
PORT 202,202,55,3,25,9,7,6,2,3,0,0,0,0,0,0,37,15,3,0,0,3.613
PORT 203,203,55,10,18,13,6,3,2,1,0,1,0,0,0,1,41,11,2,0,1,3.605
PORT 298,298,21,8,9,3,0,1,0,0,0,0,0,0,0,0,20,1,0,0,0,3.91
PPPM 101,101,490,7,89,166,97,46,33,21,9,8,2,0,0,12,262,176,38,2,12,3.322
PPPM 199,199,21,0,11,1,3,3,0,2,0,0,0,0,0,1,12,6,2,0,1,3.39
PPPM 201,201,2179,120,576,506,284,263,149,79,68,31,13,21,10,59,1202,696,178,44,59,3.304
PPPM 202,202,522,4,174,110,76,73,19,22,13,9,3,8,0,11,288,168,44,11,11,3.341
PPPM 205,205,2313,97,645,432,320,277,196,94,110,45,16,30,8,43,1174,793,249,54,43,3.265
PPPM 250,250,390,3,248,57,39,9,12,9,4,3,2,0,0,4,308,60,16,2,4,3.691
PPPM 280,280,1999,5,608,402,319,188,174,110,55,55,11,17,8,47,1015,681,220,36,47,3.261
PPPM 321,321,196,1,114,36,21,13,4,2,1,0,0,0,0,4,151,38,3,0,4,3.668
PPPM 325,325,467,49,150,94,54,52,20,13,15,11,1,1,2,5,293,126,39,4,5,3.457
PPPM 327,327,147,0,24,37,34,18,19,11,0,0,0,0,0,4,61,71,11,0,4,3.236
PPPM 331,331,1824,25,978,131,86,387,33,19,112,7,1,6,2,37,1134,506,138,9,37,3.464
PPPM 340,340,340,0,81,77,44,54,24,29,9,9,3,2,1,7,158,122,47,6,7,3.199
PPPM 360,360,221,0,98,59,23,14,8,5,2,5,0,2,0,5,157,45,12,2,5,3.51
PPPM 370,370,378,0,137,88,56,48,17,8,6,3,1,1,3,10,225,121,17,5,10,3.408
PPPM 399,399,605,20,283,86,71,47,33,27,13,10,3,2,0,10,389,151,50,5,10,3.48
PPPM 407,407,521,10,164,112,76,79,18,20,19,5,1,3,4,10,286,173,44,8,10,3.352
PPPM 408,408,485,18,253,33,32,99,3,8,22,1,1,0,0,15,304,134,31,1,15,3.468
PPPM 410,410,617,42,336,145,47,26,7,4,3,0,0,3,0,4,523,80,7,3,4,3.758
PPPM 410L,410L,22,2,8,5,3,2,1,0,0,0,0,0,0,1,15,6,0,0,1,3.505
PPPM 413,413,610,3,161,113,61,88,59,40,44,29,0,1,3,8,277,208,113,4,8,3.166
PPPM 415,415,1154,15,218,188,163,208,124,76,89,53,3,7,2,8,421,495,218,12,8,3.102
PPPM 418,418,371,37,209,46,51,16,4,2,0,1,0,0,1,4,292,71,3,1,4,3.742
PPPM 425,425,218,0,57,54,37,36,11,5,6,5,2,1,0,4,111,84,16,3,4,3.317
PPPM 426,426,16,0,7,5,2,0,0,0,1,1,0,0,0,0,12,2,2,0,0,3.55
PPPM 432,432,111,6,23,34,21,14,11,0,1,0,1,0,0,0,63,46,1,1,0,3.478
PPPM 434,434,607,15,281,107,80,55,27,13,11,3,0,2,0,13,403,162,27,2,13,3.527
PPPM 438,438,352,31,187,58,22,26,2,4,13,5,0,1,0,3,276,50,22,1,3,3.657
PPPM 440,440,220,19,52,37,32,29,16,9,11,0,0,1,0,14,108,77,20,1,14,3.184
PPPM 442,442,290,0,107,60,53,26,16,6,8,2,1,1,0,10,167,95,16,2,10,3.385
PPPM 443,443,471,21,122,100,68,52,33,26,24,11,1,3,2,8,243,153,61,6,8,3.277
PPPM 444,444,342,0,100,57,57,50,24,23,13,12,2,2,0,2,157,131,48,4,2,3.268
PPPM 445,445,962,38,404,232,102,68,37,26,15,9,6,3,1,21,674,207,50,10,21,3.517
PPPM 446,446,251,31,56,0,52,61,0,29,11,0,0,2,0,9,87,113,40,2,9,3.161
PPPM 452,452,29,2,9,6,5,3,1,1,0,0,1,0,0,1,17,9,1,1,1,3.379
PPPM 460,460,255,25,84,52,23,32,20,11,5,1,0,2,0,0,161,75,17,2,0,3.503
PPPM 465,465,81,1,24,13,14,12,0,6,8,1,1,0,0,1,38,26,15,1,1,3.248
PPPM 470,470,13,0,6,4,0,0,1,0,1,1,0,0,0,0,10,1,2,0,0,3.477
PPPM 472,472,25,1,17,4,2,1,0,0,0,0,0,0,0,0,22,3,0,0,0,3.856
PPPM 473,473,35,0,27,1,0,3,1,0,0,1,0,0,0,2,28,4,1,0,2,3.574
PPPM 480,480,535,0,177,169,83,52,33,8,5,2,0,3,2,1,346,168,15,5,1,3.53
PPPM 481,481,337,5,110,80,65,55,13,5,1,0,1,1,0,1,195,133,6,2,1,3.52
PPPM 484,484,375,8,67,62,84,51,33,22,27,16,1,0,2,2,137,168,65,3,2,3.155
PPPM 486,486,14,8,4,0,0,0,1,0,0,0,0,0,0,1,12,1,0,0,1,3.621
PPPM 487,487,50,2,21,13,7,1,2,1,3,0,0,0,0,0,36,10,4,0,0,3.598
PPPM 488,488,43,4,11,5,5,7,3,1,3,0,0,0,0,4,20,15,4,0,4,3.079
PPPM 494,494,607,53,220,138,87,51,20,13,7,10,3,0,1,4,411,158,30,4,4,3.562
PPPM 507,507,151,4,61,41,21,16,3,3,2,0,0,0,0,0,106,40,5,0,0,3.629
PPPM 508,508,14,0,7,0,0,1,0,0,0,0,0,1,0,5,7,1,0,1,5,2.286
PPPM 510,510,129,22,52,34,11,5,2,1,1,0,0,0,0,1,108,18,2,0,1,3.743
PPPM 518,518,11,4,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4.0
PPPM 525,525,68,0,20,27,11,7,1,0,1,0,0,0,0,1,47,19,1,0,1,3.557
PPPM 526,526,61,1,23,10,20,3,3,0,0,0,0,1,0,0,34,26,0,1,0,3.559
PPPM 532,532,20,1,1,10,6,2,0,0,0,0,0,0,0,0,12,8,0,0,0,3.54
PPPM 534,534,51,4,23,11,12,1,0,0,0,0,0,0,0,0,38,13,0,0,0,3.751
PPPM 541,541,21,0,2,11,5,3,0,0,0,0,0,0,0,0,13,8,0,0,0,3.533
PPPM 548,548,45,0,21,20,4,0,0,0,0,0,0,0,0,0,41,4,0,0,0,3.804
PPPM 552,552,11,2,5,2,1,1,0,0,0,0,0,0,0,0,9,2,0,0,0,3.791
PPPM 565,565,76,2,48,14,5,1,1,2,1,0,0,0,0,2,64,7,3,0,2,3.692
PPPM 572,572,16,4,9,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3.944
PPPM 581,581,247,3,100,74,44,14,7,2,0,1,0,0,0,2,177,65,3,0,2,3.636
PPPM 583,583,11,1,5,1,2,1,0,0,0,0,0,0,0,1,7,3,0,0,1,3.391
PPPM 586,586,118,24,44,24,15,8,1,1,0,1,0,0,0,0,92,24,2,0,0,3.737
PPPM 588,588,12,3,5,0,0,1,0,0,1,0,0,1,0,1,8,1,1,1,1,3.167
PPPM 607,607,11,0,4,3,2,1,0,0,0,0,0,0,0,1,7,3,0,0,1,3.336
PPPM 610,610,311,8,74,130,71,17,6,3,0,1,0,0,0,1,212,94,4,0,1,3.598
PPPM 611,611,128,0,25,62,36,5,0,0,0,0,0,0,0,0,87,41,0,0,0,3.619
PPPM 612,612,133,10,39,40,9,20,7,3,2,2,1,0,0,0,89,36,7,1,0,3.52
PPPM 613,613,156,1,53,42,30,26,1,2,0,0,0,1,0,0,96,57,2,1,0,3.569
PPPM 616,616,102,4,21,45,22,8,2,0,0,0,0,0,0,0,70,32,0,0,0,3.613
PPPM 617,617,164,2,34,56,43,16,10,0,0,0,0,1,0,2,92,69,0,1,2,3.47
PPPM 618,618,256,0,99,130,22,2,1,0,0,0,0,0,0,2,229,25,0,0,2,3.743
PPPM 620,620,147,0,53,60,25,9,0,0,0,0,0,0,0,0,113,34,0,0,0,3.697
PPPM 628,628,141,0,23,37,33,20,18,7,2,1,0,0,0,0,60,71,10,0,0,3.321
PPPM 629,629,208,2,41,97,55,11,1,1,0,0,0,0,0,0,140,67,1,0,0,3.608
PPPM 633,633,130,24,59,27,12,4,0,3,0,0,0,0,0,1,110,16,3,0,1,3.772
PPPM 636,636,142,0,38,28,27,32,11,5,1,0,0,0,0,0,66,70,6,0,0,3.408
PPPM 637,637,93,0,11,43,24,15,0,0,0,0,0,0,0,0,54,39,0,0,0,3.519
PPPM 638,638,52,0,21,24,4,3,0,0,0,0,0,0,0,0,45,7,0,0,0,3.75
PPPM 639,639,11,0,5,2,4,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3.691
PPPM 640,640,16,0,10,2,3,1,0,0,0,0,0,0,0,0,12,4,0,0,0,3.769
PPPM 646,646,12,0,0,7,4,1,0,0,0,0,0,0,0,0,7,5,0,0,0,3.508
PPPM 656,656,276,5,101,52,38,33,24,6,5,10,0,1,0,1,158,95,21,1,1,3.433
PPPM 657,657,128,2,40,46,16,15,6,2,1,0,0,0,0,0,88,37,3,0,0,3.584
PPPM 680,680,287,0,112,106,52,4,6,3,1,1,0,0,0,2,218,62,5,0,2,3.661
PPPM 681,681,34,0,13,8,9,1,2,0,0,1,0,0,0,0,21,12,1,0,0,3.571
PPPM 684,684,264,15,75,53,47,41,17,4,5,2,0,0,0,5,143,105,11,0,5,3.419
PPPM 686,686,80,0,24,42,6,8,0,0,0,0,0,0,0,0,66,14,0,0,0,3.69
PPPM 688,688,15,0,9,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3.88
PREV 610,610,28,12,9,2,3,1,0,1,0,0,0,0,0,0,23,4,1,0,0,3.807
PREV 631,631,120,59,43,11,2,5,0,0,0,0,0,0,0,0,113,7,0,0,0,3.919
PREV 633,633,97,7,50,28,5,5,1,0,1,0,0,0,0,0,85,11,1,0,0,3.792
PREV 634,634,78,46,28,4,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,3.985
PREV 635,635,32,8,14,3,2,0,2,1,1,0,0,0,0,1,25,4,2,0,1,3.606
PREV 640,640,38,13,14,5,4,1,0,0,0,0,0,1,0,0,32,5,0,1,0,3.782
PS 101,101,150,3,15,19,14,21,27,25,15,5,3,2,1,0,37,62,45,6,0,2.847
PS 102,102,2009,59,235,194,293,464,264,172,154,93,0,10,0,71,488,1021,419,10,71,2.906
PS 104,104,222,4,20,41,23,55,24,22,15,5,3,4,1,5,65,102,42,8,5,2.933
PS 106,106,2257,95,515,507,326,363,154,79,71,35,7,13,10,82,1117,843,185,30,82,3.238
PS 109,109,212,0,33,59,46,23,21,13,6,6,1,1,0,3,92,90,25,2,3,3.218
PS 111,111,3148,40,431,498,532,579,329,221,191,91,45,53,21,117,969,1440,503,119,117,2.947
PS 199,199,403,8,71,79,63,48,55,21,24,9,3,7,2,13,158,166,54,12,13,3.059
PS 201,201,3621,45,699,616,542,625,405,223,206,107,28,41,16,68,1360,1572,536,85,68,3.095
PS 203,203,44,0,9,6,8,7,6,3,1,2,0,1,0,1,15,21,6,1,1,3.07
PS 204,204,1112,21,232,212,146,165,128,48,46,54,7,13,11,29,465,439,148,31,29,3.096
PS 205,205,3221,51,460,428,414,558,481,255,241,138,36,32,13,114,939,1453,634,81,114,2.905
PS 206,206,558,70,109,103,60,63,50,32,18,9,8,2,5,29,282,173,59,15,29,3.154
PS 208,208,137,0,11,34,27,28,24,6,5,0,0,0,0,2,45,79,11,0,2,3.15
PS 210,210,648,6,65,175,99,86,58,33,48,17,8,9,9,35,246,243,98,26,35,2.931
PS 225,225,104,2,27,17,13,19,6,5,6,7,0,1,0,1,46,38,18,1,1,3.187
PS 230,230,213,9,109,38,16,23,2,0,6,0,0,2,0,8,156,41,6,2,8,3.539
PS 260,260,53,4,11,18,12,3,1,0,0,0,0,0,1,3,33,16,0,1,3,3.37
PS 275,275,2454,18,390,441,405,457,280,153,123,63,10,18,5,91,849,1142,339,33,91,3.043
PS 297,297,561,25,73,106,81,82,61,41,33,18,5,6,7,23,204,224,92,18,23,2.978
PS 302,302,304,2,61,60,44,61,31,17,11,3,0,2,1,11,123,136,31,3,11,3.141
PS 304,304,883,25,156,163,103,129,94,58,44,27,7,7,6,64,344,326,129,20,64,2.939
PS 308,308,748,46,172,147,101,100,62,28,34,21,8,6,1,22,365,263,83,15,22,3.211
PS 309,309,226,19,29,36,34,61,20,8,12,4,0,0,0,3,84,115,24,0,3,3.202
PS 310,310,473,3,68,67,90,81,54,43,35,13,1,3,0,15,138,225,91,4,15,2.987
PS 311,311,355,18,37,51,77,69,36,12,17,10,5,3,3,17,106,182,39,11,17,2.978
PS 312,312,289,11,42,67,55,35,29,9,10,4,2,1,4,20,120,119,23,7,20,3.04
PS 316,316,299,5,19,80,66,50,43,15,7,2,3,0,3,6,104,159,24,6,6,3.123
PS 319,319,264,63,64,46,21,16,15,2,10,4,1,3,2,17,173,52,16,6,17,3.307
PS 320,320,218,6,34,45,27,33,35,13,15,6,0,0,0,4,85,95,34,0,4,3.116
PS 321,321,247,2,28,39,24,62,41,9,26,2,2,4,3,5,69,127,37,9,5,2.935
PS 324,324,676,44,114,87,78,120,81,39,46,25,7,6,3,26,245,279,110,16,26,3.005
PS 326,326,603,9,107,94,76,121,76,43,37,9,6,3,3,19,210,273,89,12,19,3.038
PS 330,330,841,88,150,88,85,99,60,60,69,25,22,19,14,62,326,244,154,55,62,2.845
PS 337,337,527,16,51,78,80,93,75,44,39,25,4,8,3,11,145,248,108,15,11,2.92
PS 340,340,1058,1,96,108,126,244,186,122,94,33,9,7,3,29,205,556,249,19,29,2.82
PS 342,342,557,15,72,98,100,104,62,44,26,8,2,5,4,17,185,266,78,11,17,3.047
PS 345,345,223,4,22,49,54,34,26,12,10,6,2,2,2,0,75,114,28,6,0,3.137
PS 346,346,476,13,45,66,58,95,88,51,37,11,2,1,0,9,124,241,99,3,9,2.949
PS 347,347,422,16,62,58,48,51,46,33,41,32,14,14,0,7,136,145,106,28,7,2.859
PS 348,348,1130,20,219,220,176,166,110,75,50,41,13,9,6,25,459,452,166,28,25,3.113
PS 349,349,1244,92,435,160,163,211,47,34,43,20,2,7,2,28,687,421,97,11,28,3.382
PS 350,350,1907,75,698,310,227,255,106,71,74,26,13,5,5,42,1083,588,171,23,42,3.367
PS 351,351,212,13,118,54,15,9,2,1,0,0,0,0,0,0,185,26,1,0,0,3.811
PS 352,352,801,96,211,120,96,136,40,23,36,26,0,6,2,9,427,272,85,8,9,3.347
PS 355,355,422,10,168,63,43,88,9,9,21,8,0,0,0,3,241,140,38,0,3,3.44
PS 367,367,422,14,64,36,43,102,58,36,38,11,0,0,0,20,114,203,85,0,20,2.908
PS 368,368,219,6,45,57,40,34,12,7,8,2,0,1,0,7,108,86,17,1,7,3.278
PS 369,369,133,5,11,13,20,19,21,22,6,4,6,0,1,5,29,60,32,7,5,2.78
PS 371,371,430,7,72,75,80,81,47,21,6,11,2,8,5,15,154,208,38,15,15,3.071
PS 372,372,532,25,163,117,64,52,30,26,12,8,2,2,3,28,305,146,46,7,28,3.265
PS 374,374,39,0,7,4,5,8,2,4,6,1,0,1,0,1,11,15,11,1,1,2.887
PS 375,375,320,36,98,30,38,39,27,22,12,6,0,4,0,8,164,104,40,4,8,3.285
PS 378,378,408,20,82,69,69,59,34,25,14,13,0,3,4,16,171,162,52,7,16,3.121
PS 380,380,440,39,58,56,58,68,43,33,28,12,9,8,1,27,153,169,73,18,27,2.908
PS 384,384,136,11,10,16,31,25,27,5,4,3,0,0,0,4,37,83,12,0,4,3.074
PS 386,386,643,18,107,113,68,115,88,47,39,18,6,8,0,16,238,271,104,14,16,3.044
PS 387,387,371,37,101,56,53,48,22,8,21,5,0,12,0,8,194,123,34,12,8,3.284
PS 390,390,251,0,75,44,46,32,14,12,6,1,3,1,2,15,119,92,19,6,15,3.171
PS 391,391,54,0,3,10,10,14,3,3,2,2,1,0,0,6,13,27,7,1,6,2.735
PS 399,399,1086,22,259,218,163,163,112,54,27,18,4,3,6,37,499,438,99,13,37,3.205
PS 407,407,19,0,6,5,3,0,3,1,0,0,0,0,0,1,11,6,1,0,1,3.305
PS 410,410,521,11,118,115,76,69,58,24,12,17,1,4,3,13,244,203,53,8,13,3.208
PS 420,420,47,1,4,3,3,15,6,6,3,4,0,0,0,2,8,24,13,0,2,2.74
PS 430,430,24,0,2,2,5,8,2,0,1,2,0,1,1,0,4,15,3,2,0,2.85
PS 431,431,35,1,4,5,6,6,4,5,0,1,1,0,0,2,10,16,6,1,2,2.903
PS 432,432,32,0,3,10,5,5,5,2,0,0,0,0,0,2,13,15,2,0,2,3.081
PS 433,433,226,19,83,40,25,15,16,8,4,4,2,2,0,8,142,56,16,4,8,3.383
PS 440,440,372,23,41,59,58,60,53,31,23,8,1,2,1,12,123,171,62,4,12,3.021
PS 445,445,15,1,3,2,2,3,2,0,0,1,1,0,0,0,6,7,1,1,0,3.16
PS 449,449,542,11,178,140,71,72,24,7,16,9,1,1,1,11,329,167,32,3,11,3.423
PS 455,455,309,0,35,26,32,74,42,48,21,11,2,2,0,16,61,148,80,4,16,2.76
PS 458,458,159,23,37,27,15,12,7,5,6,7,0,0,3,17,87,34,18,3,17,3.03
PS 460,460,70,4,2,15,3,10,13,3,4,13,1,0,1,1,21,26,20,2,1,2.764
PS 465,465,77,6,27,13,13,7,0,3,0,0,0,0,2,6,46,20,3,2,6,3.277
PS 466,466,132,1,19,31,18,29,12,6,5,1,0,0,0,10,51,59,12,0,10,3.023
PS 467,467,575,46,141,93,64,107,48,25,24,12,0,4,2,9,280,219,61,6,9,3.279
PS 468,468,170,4,24,15,24,27,19,16,17,6,7,7,1,3,43,70,39,15,3,2.805
PS 470,470,474,29,96,80,72,88,53,23,16,9,0,0,0,8,205,213,48,0,8,3.251
PS 471,471,87,0,13,9,11,20,12,7,5,2,0,4,2,2,22,43,14,6,2,2.861
PS 472,472,167,2,28,28,23,35,14,10,17,7,1,0,0,2,58,72,34,1,2,3.069
PS 475,475,192,3,43,33,26,34,18,13,6,5,0,1,1,9,79,78,24,2,9,3.097
PS 477,477,211,12,25,29,26,32,29,25,12,5,0,0,0,16,66,87,42,0,16,2.869
PS 478,478,23,0,5,7,6,4,0,1,0,0,0,0,0,0,12,10,1,0,0,3.478
PS 479,479,233,16,43,45,42,36,24,6,4,11,0,0,0,6,104,102,21,0,6,3.238
PS 480,480,157,2,42,32,26,27,11,1,6,2,0,0,0,8,76,64,9,0,8,3.239
PS 484,484,256,5,54,55,35,51,28,6,4,6,1,0,0,11,114,114,16,1,11,3.191
PS 485,485,370,18,73,55,45,72,37,25,16,15,0,2,1,11,146,154,56,3,11,3.107
PS 491,491,217,8,78,46,35,26,8,1,4,0,1,1,0,9,132,69,5,2,9,3.419
PS 495,495,234,25,41,34,28,38,14,7,13,5,2,3,2,22,100,80,25,7,22,2.956
PS 545,545,10,0,4,4,2,0,0,0,0,0,0,0,0,0,8,2,0,0,0,3.74
PS 607,607,25,0,13,11,1,0,0,0,0,0,0,0,0,0,24,1,0,0,0,3.84
PS 612,612,31,0,17,12,2,0,0,0,0,0,0,0,0,0,29,2,0,0,0,3.839
PS 613,613,15,0,5,8,1,0,0,0,0,0,0,0,0,1,13,1,0,0,1,3.527
PS 626,626,14,0,6,5,2,0,0,0,0,0,0,0,0,1,11,2,0,0,1,3.507
PS 628,628,18,0,10,4,4,0,0,0,0,0,0,0,0,0,14,4,0,0,0,3.778
PSY 199,199,21,0,5,3,6,4,2,0,0,0,0,0,0,1,8,12,0,0,1,3.252
PSY 201,201,12846,541,1951,1411,1343,2550,1243,879,1389,498,221,316,102,402,3903,5136,2766,639,402,2.876
PSY 201Z,201Z,1427,69,199,126,142,193,146,119,186,71,39,56,11,70,394,481,376,106,70,2.706
