course_id,course_number,professor,total_students,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,A_count,B_count,C_count,D_count,F_count,avg_gpa
GEOL 363,363,"Melgar Moctezuma, Diego",13,6,0,2,0,1,1,2,0,1,0,0,0,0,8,2,3,0,0,3.338
GEOL 363,363,"Richardson, Paul William",18,0,5,4,6,1,0,1,1,0,0,0,0,0,9,7,2,0,0,3.439
GEOL 363,363,"Sahakian, Valerie Jean",14,4,2,0,2,1,0,2,0,0,0,0,0,3,6,3,2,0,3,2.729
GEOL 406,406,"Castonguay, Samuel Robert",43,4,8,13,3,5,3,3,3,1,0,0,0,0,25,11,7,0,0,3.342
GEOL 406,406,"Giachetti, Thomas",34,1,3,13,10,3,1,2,1,0,0,0,0,0,17,14,3,0,0,3.394
GEOL 406,406,"Karlstrom, Leif Arthur",74,2,16,18,9,13,10,1,3,1,0,1,0,0,36,32,5,1,0,3.315
GEOL 406,406,"Miller, Marli Bryant",70,0,10,11,14,20,11,1,2,0,0,0,0,1,21,45,3,0,1,3.184
GEOL 406,406,"Weldon, Ray J",93,2,21,17,17,20,11,1,3,1,0,0,0,0,40,48,5,0,0,3.341
GEOL 410,410,"Armentrout, John Meyers",14,2,2,5,2,1,2,0,0,0,0,0,0,0,9,5,0,0,0,3.536
GEOL 410,410,"Blackwell, David Lewis",27,0,3,5,0,5,6,4,3,1,0,0,0,0,8,11,8,0,0,2.911
GEOL 410,410,"Giachetti, Thomas",16,0,2,5,1,2,3,1,1,1,0,0,0,0,7,6,3,0,0,3.119
GEOL 410,410,"Hopkins, Samantha Sara Brittany",11,0,4,1,0,1,2,0,1,2,0,0,0,0,5,3,3,0,0,3.045
GEOL 410,410,"Polizzotto, Matthew",13,0,1,3,3,1,2,1,1,0,0,1,0,0,4,6,2,1,0,2.977
GEOL 410,410,"Sutherland, David Alan",32,4,6,4,4,4,5,1,1,3,0,0,0,0,14,13,5,0,0,3.216
GEOL 410,410,"Wallace, Paul J",13,0,2,0,5,5,0,1,0,0,0,0,0,0,2,10,1,0,0,3.215
GEOL 418,418,"Davis, Edward Byrd",78,3,10,12,10,16,8,5,5,1,2,0,2,4,25,34,11,4,4,2.9
GEOL 418,418,"Roering, Joshua Joseph",59,0,21,3,6,14,6,1,1,4,0,1,0,2,24,26,6,1,2,3.139
GEOL 433,433,"Retallack, Gregory J",12,0,3,2,1,6,0,0,0,0,0,0,0,0,5,7,0,0,0,3.392
GEOL 434,434,"Hopkins, Samantha Sara Brittany",11,0,3,0,1,2,2,1,2,0,0,0,0,0,3,5,3,0,0,3.0
GEOL 438,438,"Jin, Qusheng",35,1,9,2,1,14,0,0,6,0,0,0,0,2,12,15,6,0,2,2.991
GEOL 441,441,"Roering, Joshua Joseph",42,0,15,6,8,4,5,2,1,0,0,0,0,1,21,17,3,0,1,3.35
GEOL 510,510,"Karlstrom, Leif Arthur",8,1,1,3,2,1,0,0,0,0,0,0,0,0,5,3,0,0,0,3.588
GEOL 510,510,"Watkins, James M",11,0,5,2,1,1,1,0,1,0,0,0,0,0,7,3,1,0,0,3.491
GEOL 518,518,"Davis, Edward Byrd",10,4,4,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,3.87
GEOL 520,520,"Polizzotto, Matthew",10,4,4,1,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,3.9
GEOL 554,554,"Karlstrom, Leif Arthur",11,0,6,1,4,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3.718
GER 101,101,"Bailey, Nicholas Alexander",19,5,4,5,0,2,2,0,0,0,0,0,1,0,14,4,0,1,0,3.505
GER 101,101,"Barto, Jacob Matthew",46,5,14,7,13,0,0,3,3,1,0,0,0,0,26,13,7,0,0,3.465
GER 101,101,"Baur, Ulrike",23,13,7,2,0,0,1,0,0,0,0,0,0,0,22,1,0,0,0,3.917
GER 101,101,"Colombo, Alexander James",35,4,7,8,3,4,2,4,3,0,0,0,0,0,19,9,7,0,0,3.317
GER 101,101,"Els, Henry Josef",23,13,8,1,0,0,0,0,0,1,0,0,0,0,22,0,1,0,0,3.887
GER 101,101,"Fehle, Corinna Maria",19,0,12,0,1,4,0,0,2,0,0,0,0,0,12,5,2,0,0,3.542
GER 101,101,"Frazier, Stephanie Tamara",19,0,8,6,3,2,0,0,0,0,0,0,0,0,14,5,0,0,0,3.689
GER 101,101,"Hees, Johannes Manuel",24,2,3,6,0,4,3,0,1,1,1,0,1,2,11,7,2,2,2,2.833
GER 101,101,"Hoeller, Lisa",51,16,17,5,4,2,0,2,4,0,0,0,0,1,38,6,6,0,1,3.575
GER 101,101,"Hoffmann, Eva",32,5,11,6,3,2,2,0,2,0,1,0,0,0,22,7,2,1,0,3.525
GER 101,101,"Jaros, Rafael Viktor",20,0,6,4,3,3,2,1,0,0,0,0,0,1,10,8,1,0,1,3.27
GER 101,101,"Lehmann, Tobias",11,1,2,2,3,2,0,0,0,0,0,0,0,1,5,5,0,0,1,3.209
GER 101,101,"Librett, Jeffrey Scott",19,3,2,6,1,3,2,1,1,0,0,0,0,0,11,6,2,0,0,3.379
GER 101,101,"Moisan, Kimberly Lynn",17,0,5,7,2,3,0,0,0,0,0,0,0,0,12,5,0,0,0,3.618
GER 101,101,"Mottram, Robert Earl",11,1,2,5,0,0,1,0,2,0,0,0,0,0,8,1,2,0,0,3.382
GER 101,101,"Quintero Plata, Daniel",87,38,14,12,12,2,2,1,0,3,0,1,0,2,64,16,4,1,2,3.584
GER 101,101,"Robinson, Amanda Nicole",77,22,13,8,6,11,2,7,2,3,0,2,0,1,43,19,12,2,1,3.312
GER 101,101,"Sanchez, Prisilla",36,8,9,9,4,2,2,1,0,0,0,0,0,1,26,8,1,0,1,3.561
GER 101,101,"Saxton, Madeline Laurie",17,3,1,7,1,1,2,0,0,0,0,0,0,2,11,4,0,0,2,3.153
GER 101,101,"Schmidt, Linda",20,0,4,8,2,3,2,1,0,0,0,0,0,0,12,7,1,0,0,3.445
GER 101,101,"Schuman, Rebecca",12,0,3,4,0,3,0,0,2,0,0,0,0,0,7,3,2,0,0,3.317
GER 101,101,"Sheppard, Beth Emily",42,8,15,4,4,7,1,1,2,0,0,0,0,0,27,12,3,0,0,3.571
GER 101,101,"Smith, Alexis Bowman",20,1,6,2,3,3,1,1,1,0,1,0,0,1,9,7,2,1,1,3.13
GER 101,101,"Spalinger, Roland",23,2,5,6,2,2,0,1,1,1,1,0,0,2,13,4,3,1,2,3.048
GER 101,101,"Staunau, Yasmin",74,16,16,11,8,13,5,2,2,1,0,0,0,0,43,26,5,0,0,3.485
GER 101,101,"Trapp, Isabelle",19,2,7,5,3,2,0,0,0,0,0,0,0,0,14,5,0,0,0,3.705
GER 101,101,"Tsoukala, Iliana Vasiliki",18,6,4,2,2,0,1,0,2,0,0,0,0,1,12,3,2,0,1,3.372
GER 101,101,"Vogel, Matthias Wilhelm",18,1,8,2,3,2,1,0,0,0,0,0,0,1,11,6,0,0,1,3.444
GER 101,101,"Wagner, John Robert",25,1,4,4,3,5,4,0,3,0,1,0,0,0,9,12,3,1,0,3.112
GER 101,101,"Yeomans, Kaitlin Roquel",35,11,9,3,8,0,1,1,0,1,1,0,0,0,23,9,2,1,0,3.586
GER 101,101,"Young, Jeremiah Dean",77,17,10,11,11,5,4,6,5,6,0,0,1,1,38,20,17,1,1,3.188
GER 101,101,"Zimmermann, Ronja Verena",23,4,3,3,2,3,2,1,1,0,2,0,0,2,10,7,2,2,2,2.913
GER 102,102,"Bailey, Nicholas Alexander",23,3,3,10,3,2,2,0,0,0,0,0,0,0,16,7,0,0,0,3.578
GER 102,102,"Barto, Jacob Matthew",39,1,10,7,5,4,2,4,4,2,0,0,0,0,18,11,10,0,0,3.19
GER 102,102,"Baur, Ulrike",16,11,4,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3.981
GER 102,102,"Colombo, Alexander James",19,1,6,0,3,3,1,1,2,0,1,0,1,0,7,7,3,2,0,3.047
GER 102,102,"Els, Henry Josef",23,4,13,3,2,1,0,0,0,0,0,0,0,0,20,3,0,0,0,3.857
GER 102,102,"Fehle, Corinna Maria",12,1,4,2,1,3,0,0,1,0,0,0,0,0,7,4,1,0,0,3.475
GER 102,102,"Frazier, Stephanie Tamara",16,0,3,2,3,3,0,0,1,3,0,0,0,1,5,6,4,0,1,2.838
GER 102,102,"Hees, Johannes Manuel",12,1,2,1,2,1,1,1,2,0,0,1,0,0,4,4,3,1,0,2.942
GER 102,102,"Hoeller, Lisa",20,9,2,3,1,3,1,0,0,0,0,0,0,1,14,5,0,0,1,3.505
GER 102,102,"Hoffmann, Eva",12,2,1,3,1,3,0,2,0,0,0,0,0,0,6,4,2,0,0,3.333
GER 102,102,"Jaros, Rafael Viktor",22,0,5,7,3,5,1,0,1,0,0,0,0,0,12,9,1,0,0,3.432
GER 102,102,"Lisiecki, Chet Jay",7,1,4,0,0,1,1,0,0,0,0,0,0,0,5,2,0,0,0,3.671
GER 102,102,"Moisan, Kimberly Lynn",17,7,9,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3.982
GER 102,102,"Quintero Plata, Daniel",42,19,6,1,5,4,2,1,0,3,0,0,0,1,26,11,4,0,1,3.452
GER 102,102,"Robinson, Amanda Nicole",97,24,20,12,9,7,7,2,4,5,0,2,0,5,56,23,11,2,5,3.228
GER 102,102,"Sanchez, Prisilla",44,3,4,14,9,4,7,1,2,0,0,0,0,0,21,20,3,0,0,3.334
GER 102,102,"Saxton, Madeline Laurie",16,1,1,1,2,1,3,3,2,1,0,0,0,1,3,6,6,0,1,2.625
GER 102,102,"Schmidt, Linda",17,1,1,2,2,3,4,0,2,0,1,1,0,0,4,9,2,2,0,2.829
GER 102,102,"Sheppard, Beth Emily",24,7,6,2,4,1,2,0,1,1,0,0,0,0,15,7,2,0,0,3.529
GER 102,102,"Smith, Alexis Bowman",20,0,8,2,1,6,1,0,2,0,0,0,0,0,10,8,2,0,0,3.37
GER 102,102,"Spalinger, Roland",12,1,5,1,1,1,1,0,2,0,0,0,0,0,7,3,2,0,0,3.392
GER 102,102,"Staunau, Yasmin",43,5,6,9,2,5,8,3,3,0,0,1,0,1,20,15,6,1,1,3.126
GER 102,102,"Trapp, Isabelle",20,8,5,3,4,0,0,0,0,0,0,0,0,0,16,4,0,0,0,3.815
GER 102,102,"Tsoukala, Iliana Vasiliki",18,4,4,3,3,1,1,0,1,1,0,0,0,0,11,5,2,0,0,3.467
GER 102,102,"Vigeant, Christine Susanne Antonia",15,1,2,4,3,3,1,1,0,0,0,0,0,0,7,7,1,0,0,3.38
GER 102,102,"Vogel, Matthias Wilhelm",15,1,2,3,3,1,0,2,2,0,0,0,0,1,6,4,4,0,1,2.973
GER 102,102,"Wagner, John Robert",20,1,5,1,3,2,3,1,1,2,0,0,1,0,7,8,4,1,0,3.005
GER 102,102,"Yeomans, Kaitlin Roquel",32,9,9,1,3,4,2,1,1,0,2,0,0,0,19,9,2,2,0,3.434
GER 102,102,"Young, Jeremiah Dean",97,19,27,10,9,10,7,3,3,6,0,0,1,2,56,26,12,1,2,3.334
GER 102,102,"Zimmermann, Ronja Verena",19,2,3,3,3,2,1,0,1,2,0,0,1,1,8,6,3,1,1,2.937
GER 103,103,"Bailey, Nicholas Alexander",23,6,10,1,2,1,1,0,0,1,0,1,0,0,17,4,1,1,0,3.596
GER 103,103,"Barto, Jacob Matthew",43,0,12,6,9,5,4,3,2,2,0,0,0,0,18,18,7,0,0,3.256
GER 103,103,"Baur, Ulrike",22,1,12,1,2,3,2,0,1,0,0,0,0,0,14,7,1,0,0,3.577
GER 103,103,"Colombo, Alexander James",12,0,5,2,3,1,0,0,0,0,1,0,0,0,7,4,0,1,0,3.467
GER 103,103,"Diekotto, Chanda Malinche",20,10,1,0,1,3,1,1,2,1,0,0,0,0,11,5,4,0,0,3.35
GER 103,103,"Els, Henry Josef",27,5,13,4,1,2,0,0,1,0,0,1,0,0,22,3,1,1,0,3.67
GER 103,103,"Fehle, Corinna Maria",10,1,1,2,1,3,0,1,1,0,0,0,0,0,4,4,2,0,0,3.2
GER 103,103,"Hoeller, Lisa",21,1,4,3,2,6,3,2,0,0,0,0,0,0,8,11,2,0,0,3.257
GER 103,103,"Jaros, Rafael Viktor",22,0,10,3,1,4,4,0,0,0,0,0,0,0,13,9,0,0,0,3.509
GER 103,103,"Klueppel, Joscha",14,4,3,0,1,1,0,1,0,2,0,0,0,2,7,2,3,0,2,2.857
GER 103,103,"Moisan, Kimberly Lynn",18,8,8,1,1,0,0,0,0,0,0,0,0,0,17,1,0,0,0,3.944
GER 103,103,"Robinson, Amanda Nicole",71,20,12,10,5,11,5,1,2,0,0,1,2,2,42,21,3,3,2,3.334
GER 103,103,"Sanchez, Prisilla",39,2,7,5,5,5,5,2,5,1,0,1,1,0,14,15,8,2,0,3.013
GER 103,103,"Saxton, Madeline Laurie",19,0,2,4,2,3,2,0,5,0,0,1,0,0,6,7,5,1,0,2.884
GER 103,103,"Schmidt, Linda",21,0,3,6,3,3,4,1,1,0,0,0,0,0,9,10,2,0,0,3.248
GER 103,103,"Sheppard, Beth Emily",20,9,3,1,2,1,2,0,0,0,1,0,0,1,13,5,0,1,1,3.4
GER 103,103,"Smith, Alexis Bowman",30,0,9,5,2,3,2,2,3,3,0,0,1,0,14,7,8,1,0,3.063
GER 103,103,"Spalinger, Roland",15,2,3,3,1,2,0,1,1,1,0,0,0,1,8,3,3,0,1,3.093
GER 103,103,"Sridharan, Preetham",12,5,5,0,0,2,0,0,0,0,0,0,0,0,10,2,0,0,0,3.833
GER 103,103,"Staunau, Yasmin",28,5,6,8,1,3,2,0,1,2,0,0,0,0,19,6,3,0,0,3.454
GER 103,103,"Trapp, Isabelle",20,3,12,2,0,2,0,0,1,0,0,0,0,0,17,2,1,0,0,3.77
GER 103,103,"Wagner, John Robert",17,2,4,2,2,2,0,2,2,1,0,0,0,0,8,4,5,0,0,3.194
GER 103,103,"Yeomans, Kaitlin Roquel",35,15,9,5,2,2,1,0,0,0,0,0,0,1,29,5,0,0,1,3.709
GER 103,103,"Young, Jeremiah Dean",64,21,11,6,6,9,3,4,1,1,0,0,1,1,38,18,6,1,1,3.417
GER 103,103,"Zimmermann, Ronja Verena",21,3,5,2,2,3,3,1,1,0,0,0,0,1,10,8,2,0,1,3.21
GER 141,141,"Vogel, Matthias Wilhelm",19,3,7,5,3,1,0,0,0,0,0,0,0,0,15,4,0,0,0,3.758
GER 142,142,"Vogel, Matthias Wilhelm",10,2,3,2,0,2,1,0,0,0,0,0,0,0,7,3,0,0,0,3.61
GER 201,201,"Baur, Ulrike",17,11,2,2,2,0,0,0,0,0,0,0,0,0,15,2,0,0,0,3.882
GER 201,201,"Chapman, Stephanie Fritsch",13,0,2,1,2,4,1,2,0,1,0,0,0,0,3,7,3,0,0,3.023
GER 201,201,"Hoeller, Lisa",72,12,16,10,7,7,7,4,3,3,0,0,1,2,38,21,10,1,2,3.236
GER 201,201,"Kletnikov, Filip",71,6,21,11,13,8,4,1,3,1,1,0,1,1,38,25,5,2,1,3.358
GER 201,201,"Klueppel, Joscha",117,24,24,17,19,14,11,3,4,0,0,1,0,0,65,44,7,1,0,3.463
GER 201,201,"Lehmann, Tobias",13,1,4,3,1,1,0,3,0,0,0,0,0,0,8,2,3,0,0,3.408
GER 201,201,"Paolucci, Maximilian",20,0,12,6,1,0,1,0,0,0,0,0,0,0,18,2,0,0,0,3.81
GER 201,201,"Petty, Kathleen Shorack",25,4,11,5,1,1,2,1,0,0,0,0,0,0,20,4,1,0,0,3.7
GER 201,201,"Reich, Natalie",11,1,3,1,1,2,0,0,2,0,0,0,0,1,5,3,2,0,1,3.0
GER 201,201,"Sanchez, Prisilla",34,4,13,7,5,2,2,0,1,0,0,0,0,0,24,9,1,0,0,3.641
GER 201,201,"Staunau, Yasmin",16,6,2,1,2,1,1,1,1,0,0,0,0,1,9,4,2,0,1,3.269
GER 201,201,"Vigeant, Christine Susanne Antonia",67,8,20,10,12,5,4,5,2,0,0,1,0,0,38,21,7,1,0,3.446
GER 201,201,"Zabel, Verena",42,4,12,7,2,7,2,1,2,4,0,0,0,1,23,11,7,0,1,3.238
GER 201,201,"Zimmermann, Nora",16,2,2,4,4,3,0,0,1,0,0,0,0,0,8,7,1,0,0,3.438
GER 201,201,"van Lake, Kizzi",37,2,6,7,5,5,6,2,2,1,0,0,0,1,15,16,5,0,1,3.132
GER 202,202,"Baur, Ulrike",22,6,6,4,2,1,3,0,0,0,0,0,0,0,16,6,0,0,0,3.659
GER 202,202,"Chapman, Stephanie Fritsch",15,0,5,1,1,5,2,0,1,0,0,0,0,0,6,8,1,0,0,3.293
GER 202,202,"Hoeller, Lisa",33,14,1,5,1,7,3,2,0,0,0,0,0,0,20,11,2,0,0,3.5
GER 202,202,"Jaros, Rafael Viktor",19,0,7,5,1,3,0,2,1,0,0,0,0,0,12,4,3,0,0,3.442
GER 202,202,"Kletnikov, Filip",57,7,21,7,11,5,2,0,2,1,0,0,1,0,35,18,3,1,0,3.526
GER 202,202,"Klueppel, Joscha",73,6,8,9,15,25,5,1,2,1,0,0,1,0,23,45,4,1,0,3.233
GER 202,202,"Lehmann, Tobias",26,4,4,6,5,4,1,1,0,1,0,0,0,0,14,10,2,0,0,3.438
GER 202,202,"Paolucci, Maximilian",25,0,12,7,5,1,0,0,0,0,0,0,0,0,19,6,0,0,0,3.736
GER 202,202,"Quintero Plata, Daniel",67,28,17,6,3,6,1,3,0,0,0,1,0,2,51,10,3,1,2,3.593
GER 202,202,"Reich, Natalie",11,5,4,0,0,1,1,0,0,0,0,0,0,0,9,2,0,0,0,3.791
GER 202,202,"Sanchez, Prisilla",36,7,13,5,2,2,4,1,2,0,0,0,0,0,25,8,3,0,0,3.561
GER 202,202,"Vigeant, Christine Susanne Antonia",77,10,23,9,9,9,8,4,5,0,0,0,0,0,42,26,9,0,0,3.413
GER 202,202,"Zabel, Verena",33,5,6,3,4,7,3,2,0,1,0,0,0,2,14,14,3,0,2,3.142
GER 202,202,"Zimmermann, Nora",20,2,3,3,7,2,1,1,0,0,0,0,0,1,8,10,1,0,1,3.26
GER 202,202,"van Lake, Kizzi",39,5,5,6,6,9,5,0,1,2,0,0,0,0,16,20,3,0,0,3.279
GER 203,203,"Baur, Ulrike",22,4,7,5,1,3,2,0,0,0,0,0,0,0,16,6,0,0,0,3.645
GER 203,203,"Hoeller, Lisa",33,10,7,2,4,4,2,1,2,1,0,0,0,0,19,10,4,0,0,3.455
GER 203,203,"Jaros, Rafael Viktor",22,2,6,4,1,2,3,1,2,1,0,0,0,0,12,6,4,0,0,3.282
GER 203,203,"Kletnikov, Filip",54,13,11,5,3,9,1,4,5,1,0,1,0,1,29,13,10,1,1,3.259
GER 203,203,"Klueppel, Joscha",52,6,13,5,11,11,2,1,3,0,0,0,0,0,24,24,4,0,0,3.413
GER 203,203,"Lehmann, Tobias",46,4,9,7,5,5,7,2,3,1,1,0,0,2,20,17,6,1,2,3.085
GER 203,203,"Mottram, Robert Earl",16,2,4,2,2,1,2,0,1,1,0,1,0,0,8,5,2,1,0,3.194
GER 203,203,"Paolucci, Maximilian",25,0,10,5,4,1,3,0,1,1,0,0,0,0,15,8,2,0,0,3.46
GER 203,203,"Petty, Kathleen Shorack",20,1,6,4,4,1,3,0,0,1,0,0,0,0,11,8,1,0,0,3.44
GER 203,203,"Quintero Plata, Daniel",52,21,9,12,2,0,2,2,0,1,0,0,1,2,42,4,3,1,2,3.527
GER 203,203,"Sanchez, Prisilla",16,8,3,2,2,1,0,0,0,0,0,0,0,0,13,3,0,0,0,3.812
GER 203,203,"Sridharan, Preetham",13,0,5,2,2,3,1,0,0,0,0,0,0,0,7,6,0,0,0,3.515
GER 203,203,"Vigeant, Christine Susanne Antonia",88,11,29,14,8,13,5,1,1,2,1,1,1,1,54,26,4,3,1,3.425
GER 203,203,"Zabel, Verena",34,7,4,6,4,5,3,3,0,0,0,0,0,2,17,12,3,0,2,3.218
GER 203,203,"Zimmermann, Nora",17,0,4,3,1,5,1,0,2,1,0,0,0,0,7,7,3,0,0,3.165
GER 203,203,"van Lake, Kizzi",45,3,9,10,8,4,2,3,2,4,0,0,0,0,22,14,9,0,0,3.256
GER 220M,220M,"Klebes, Martin",28,3,11,2,6,5,0,0,0,1,0,0,0,0,16,11,1,0,0,3.568
GER 220M,220M,"Librett, Jeffrey Scott",14,0,0,6,2,2,1,3,0,0,0,0,0,0,6,5,3,0,0,3.171
GER 220M,220M,"Stern, Michael J",18,0,4,3,9,2,0,0,0,0,0,0,0,0,7,11,0,0,0,3.489
GER 221,221,"Anderson, Susan C",399,14,75,79,75,82,32,20,10,4,2,1,1,4,168,189,34,4,4,3.271
GER 221,221,"Bayerl, Corinne",239,18,83,74,26,30,3,1,1,1,0,0,0,2,175,59,3,0,2,3.631
GER 221,221,"Lehmann, Tobias",83,3,10,15,11,19,7,10,5,2,0,0,1,0,28,37,17,1,0,3.094
GER 221,221,"Vogel, Matthias Wilhelm",82,7,26,15,5,14,3,7,3,1,1,0,0,0,48,22,11,1,0,3.405
GER 222,222,"Schulz, Miriam",76,7,12,14,8,6,15,4,7,1,0,0,0,2,33,29,12,0,2,3.126
GER 222,222,"Vogel, Matthias Wilhelm",557,40,122,124,98,90,31,24,10,3,1,2,0,12,286,219,37,3,12,3.353
GER 223,223,"Klueppel, Joscha",24,15,3,1,1,1,0,1,0,1,0,0,0,1,19,2,2,0,1,3.583
GER 223,223,"Quintero Plata, Daniel",58,15,21,13,6,2,0,0,0,0,0,0,0,1,49,8,0,0,1,3.757
GER 223,223,"Vogel, Matthias Wilhelm",680,55,143,169,112,95,39,20,16,7,3,5,0,16,367,246,43,8,16,3.347
GER 250,250,"Klebes, Martin",250,14,48,60,43,30,19,12,8,9,0,2,1,4,122,92,29,3,4,3.259
GER 250,250,"Schuman, Rebecca",88,56,12,13,3,4,0,0,0,0,0,0,0,0,81,7,0,0,0,3.886
GER 251,251,"Boos, Sonja",196,13,30,39,25,31,24,10,7,4,4,4,2,3,82,80,21,10,3,3.117
GER 251,251,"Hoeller, Lisa",34,11,8,7,3,1,1,1,0,0,0,1,0,1,26,5,1,1,1,3.553
GER 251,251,"Marlan, Dawn Alohi",57,5,10,15,5,3,8,3,4,2,0,1,0,1,30,16,9,1,1,3.191
GER 252,252,"Boos, Sonja",138,2,20,22,19,24,12,16,10,5,3,2,1,2,44,55,31,6,2,2.959
GER 252,252,"Librett, Jeffrey Scott",110,4,10,13,23,25,8,12,7,4,0,3,0,1,27,56,23,3,1,2.982
GER 252,252,"Vogel, Matthias Wilhelm",72,11,15,20,11,5,6,2,2,0,0,0,0,0,46,22,4,0,0,3.529
GER 252,252,"Young, Jeremiah Dean",32,3,8,9,8,1,1,0,0,1,0,1,0,0,20,10,1,1,0,3.503
GER 257,257,"Klebes, Martin",23,0,4,4,5,2,2,2,3,1,0,0,0,0,8,9,6,0,0,3.087
GER 258,258,"Boos, Sonja",12,2,1,5,1,2,1,0,0,0,0,0,0,0,8,4,0,0,0,3.542
GER 259,259,"Boos, Sonja",21,3,1,3,4,6,2,0,2,0,0,0,0,0,7,12,2,0,0,3.224
GER 280M,280M,"McNeely, Ian Farrell",18,0,2,7,7,1,0,0,1,0,0,0,0,0,9,8,1,0,0,3.444
GER 280M,280M,"Vogel, Matthias Wilhelm",21,13,3,2,2,0,1,0,0,0,0,0,0,0,18,3,0,0,0,3.843
GER 300,300,"McNeely, Ian Farrell",15,0,1,4,6,1,2,1,0,0,0,0,0,0,5,9,1,0,0,3.287
GER 300,300,"Vogel, Matthias Wilhelm",38,9,15,9,3,0,0,0,1,0,0,0,0,1,33,3,1,0,1,3.716
GER 311,311,"Baumeister, Anna-Lisa",20,2,1,6,3,1,1,4,2,0,0,0,0,0,9,5,6,0,0,3.15
GER 311,311,"Chapman, Stephanie Fritsch",16,0,5,2,1,8,0,0,0,0,0,0,0,0,7,9,0,0,0,3.419
GER 311,311,"Colombo, Alexander James",14,2,2,3,2,3,1,0,1,0,0,0,0,0,7,6,1,0,0,3.386
GER 311,311,"Hoeller, Lisa",88,20,18,12,7,13,6,1,3,3,0,1,0,4,50,26,7,1,4,3.285
GER 311,311,"Klueppel, Joscha",49,14,13,7,4,4,1,0,1,2,0,1,0,2,34,9,3,1,2,3.433
GER 311,311,"Smith, Alexis Bowman",13,1,1,4,1,1,1,1,1,0,0,2,0,0,6,3,2,2,0,2.931
GER 312,312,"Chapman, Stephanie Fritsch",11,0,3,1,1,6,0,0,0,0,0,0,0,0,4,7,0,0,0,3.364
GER 312,312,"Colombo, Alexander James",12,0,5,2,1,3,0,1,0,0,0,0,0,0,7,4,1,0,0,3.5
GER 312,312,"Hoeller, Lisa",74,17,17,12,6,4,5,3,4,1,0,3,1,1,46,15,8,4,1,3.324
GER 312,312,"Hoffmann, Eva",19,2,4,5,0,3,3,2,0,0,0,0,0,0,11,6,2,0,0,3.379
GER 312,312,"Klueppel, Joscha",41,12,10,4,1,4,4,2,0,2,1,0,0,1,26,9,4,1,1,3.371
GER 312,312,"Staunau, Yasmin",19,6,3,1,3,2,2,0,0,1,0,1,0,0,10,7,1,1,0,3.353
GER 313,313,"Baumeister, Anna-Lisa",17,3,4,1,3,3,2,0,0,1,0,0,0,0,8,8,1,0,0,3.394
GER 313,313,"Colombo, Alexander James",23,7,7,2,1,0,2,1,1,2,0,0,0,0,16,3,4,0,0,3.47
GER 313,313,"Hoeller, Lisa",72,30,20,10,1,4,2,2,0,2,1,0,0,0,60,7,4,1,0,3.708
GER 313,313,"Hoffmann, Eva",30,5,7,7,4,5,2,0,0,0,0,0,0,0,19,11,0,0,0,3.583
GER 313,313,"Klueppel, Joscha",10,3,4,1,1,0,0,0,0,0,0,0,0,1,8,1,0,0,1,3.5
GER 327,327,"Klebes, Martin",9,2,3,2,1,0,0,1,0,0,0,0,0,0,7,1,1,0,0,3.667
GER 328,328,"Bayerl, Corinne",6,1,4,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3.95
GER 345M,345M,"Vogel, Matthias Wilhelm",55,8,24,9,6,2,2,1,1,1,0,1,0,0,41,10,3,1,0,3.627
GER 350,350,"Marlan, Dawn Alohi",16,3,2,5,1,3,0,0,1,1,0,0,0,0,10,4,2,0,0,3.406
GER 351,351,"Bayerl, Corinne",13,6,5,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3.954
GER 351,351,"Boos, Sonja",29,0,3,12,5,3,2,1,1,0,0,0,0,2,15,10,2,0,2,3.159
GER 351,351,"Mier-Cruz, Benjamin Fabian",25,2,7,7,4,2,2,0,0,1,0,0,0,0,16,8,1,0,0,3.528
GER 351,351,"Vogel, Matthias Wilhelm",23,3,14,5,0,1,0,0,0,0,0,0,0,0,22,1,0,0,0,3.891
GER 352,352,"Marlan, Dawn Alohi",15,3,0,7,3,1,0,0,0,0,0,0,0,1,10,4,0,0,1,3.387
GER 354,354,"Anderson, Susan C",57,4,15,17,7,6,2,2,2,1,0,0,0,1,36,15,5,0,1,3.433
GER 354,354,"Hoeller, Lisa",7,1,2,1,2,0,1,0,0,0,0,0,0,0,4,3,0,0,0,3.571
GER 354,354,"Mathas, Alexander",10,1,3,2,0,2,0,1,0,0,0,0,0,1,6,2,1,0,1,3.17
GER 354,354,"Ostmeier, Dorothee",13,0,4,2,2,3,1,0,0,0,0,0,0,1,6,6,0,0,1,3.208
GER 354,354,"Robinson, Amanda Nicole",14,5,4,2,0,0,0,0,2,0,0,0,0,1,11,0,2,0,1,3.386
GER 354,354,"Schulz, Miriam",14,4,4,4,2,0,0,0,0,0,0,0,0,0,12,2,0,0,0,3.814
